Club Name;Player Name;age;Player Value;Transfer Movement;Year
Liverpool FC;Taiwo Awoniyi;20;2,26582;out;2018
Liverpool FC;Connor Randall;22;2,50384;out;2018
Liverpool FC;Danny Ings;26;20,94055;out;2018
Liverpool FC;Ben Woodburn;18;1,84701;out;2018
Liverpool FC;Ovie Ejaria;20;2,15698;out;2018
Liverpool FC;Ryan Kent;21;1,90517;out;2018
Liverpool FC;Ádám Bogdán;30;2,47830;out;2018
Liverpool FC;Ovie Ejaria;21;2,42922;in;2018
Liverpool FC;Taiwo Awoniyi;21;1,90967;in;2018
Liverpool FC;Ben Woodburn;19;1,22203;in;2018
Liverpool FC;Connor Randall;23;0,59764;in;2018
Liverpool FC;Dominic Solanke;21;2,66641;out;2018
Liverpool FC;Lazar Markovic;24;0,72786;out;2018
Liverpool FC;Nathaniel Clyne;27;1,05310;out;2018
Liverpool FC;Ovie Ejaria;21;0,53206;out;2018
Liverpool FC;Taiwo Awoniyi;21;0,99813;out;2018
Liverpool FC;Sepp van den Berg;17;1,34661;in;2019
Liverpool FC;Andy Lonergan;35;1,98276;in;2019
Liverpool FC;Adrián;32;0,38712;in;2019
Liverpool FC;Caoimhin Kelleher;20;0,31884;in;2019
Liverpool FC;Nathaniel Phillips;22;2,07037;in;2019
Liverpool FC;Sheyi Ojo;22;0,84685;in;2019
Liverpool FC;Taiwo Awoniyi;21;0,44480;in;2019
Liverpool FC;Sheyi Ojo;22;1,30781;in;2019
Liverpool FC;Loris Karius;26;0,98454;in;2019
Liverpool FC;Marko Grujic;23;0,46294;in;2019
Liverpool FC;Danny Ings;26;1,65277;in;2019
Liverpool FC;Danny Ings;26;1,16939;out;2019
Liverpool FC;Ryan Kent;22;1,81436;out;2019
Liverpool FC;Simon Mignolet;31;0,43887;out;2019
Liverpool FC;Harry Wilson;22;1,71982;out;2019
Liverpool FC;Marko Grujic;23;2,27537;out;2019
Liverpool FC;Taiwo Awoniyi;21;20,81874;out;2019
Liverpool FC;Daniel Sturridge;29;1,00664;out;2019
Liverpool FC;Alberto Moreno;27;1,72534;out;2019
Liverpool FC;Nathaniel Phillips;22;20,32320;out;2019
Liverpool FC;Ovie Ejaria;21;20,57878;out;2019
Liverpool FC;Sheyi Ojo;22;20,61681;out;2019
Liverpool FC;Ben Woodburn;19;20,11871;out;2019
Liverpool FC;Ádám Bogdán;31;1,92162;out;2019
Liverpool FC;Connor Randall;23;20,75123;out;2019
Liverpool FC;Takumi Minamino;24;0,91811;in;2019
Liverpool FC;Neco Williams;18;0,35485;in;2019
Liverpool FC;Nathaniel Phillips;22;2,79461;in;2019
Liverpool FC;Nathaniel Phillips;22;2,40192;out;2019
Liverpool FC;Diogo Jota;23;17,60660;in;2020
Liverpool FC;Thiago;29;6,96294;in;2020
Liverpool FC;Konstantinos Tsimikas;24;14,15384;in;2020
Liverpool FC;Rhys Williams;19;8,57242;in;2020
Liverpool FC;Curtis Jones;19;7,39113;in;2020
Liverpool FC;Sheyi Ojo;23;4,45538;in;2020
Liverpool FC;Nathaniel Phillips;23;0,92682;in;2020
Liverpool FC;Ovie Ejaria;22;3,46197;in;2020
Liverpool FC;Taiwo Awoniyi;22;5,57629;in;2020
Liverpool FC;Harry Wilson;23;11,25187;in;2020
Liverpool FC;Harry Wilson;24;3,70165;in;2020
Liverpool FC;Ben Woodburn;20;7,86668;in;2020
Liverpool FC;Marko Grujic;24;1,52840;in;2020
Liverpool FC;Dejan Lovren;31;16,78714;out;2020
Liverpool FC;Ovie Ejaria;22;0,76505;out;2020
Liverpool FC;Harry Wilson;23;3,76371;out;2020
Liverpool FC;Nathaniel Clyne;29;0,31100;out;2020
Liverpool FC;Adam Lallana;32;10,59328;out;2020
Liverpool FC;Ben Woodburn;21;4,13294;out;2020
Liverpool FC;Marko Grujic;24;8,26955;out;2020
Liverpool FC;Loris Karius;27;0,78619;out;2020
Liverpool FC;Taiwo Awoniyi;23;0,67312;out;2020
Liverpool FC;Sheyi Ojo;23;5,32851;out;2020
Liverpool FC;Andy Lonergan;36;5,56114;out;2020
Liverpool FC;Ben Davies;25;6,70039;in;2020
Liverpool FC;Ozan Kabak;20;6,25611;in;2020
Liverpool FC;Ben Woodburn;21;11,10085;in;2020
Liverpool FC;Sepp van den Berg;19;0,91857;out;2020
Liverpool FC;Takumi Minamino;26;4,23506;out;2020
Liverpool FC;Ibrahima Konaté;22;9,22945;in;2021
Liverpool FC;Harvey Elliott;18;11,48399;in;2021
Liverpool FC;Neco Williams;21;7,47983;in;2021
Liverpool FC;Taiwo Awoniyi;23;15,68226;in;2021
Liverpool FC;Nathaniel Phillips;25;8,32761;in;2021
Liverpool FC;Sheyi Ojo;24;7,91459;in;2021
Liverpool FC;Ben Woodburn;22;15,07421;in;2021
Liverpool FC;Ben Davies;26;18,56937;in;2021
Liverpool FC;Takumi Minamino;26;15,24373;in;2021
Liverpool FC;Sepp van den Berg;20;8,66048;in;2021
Liverpool FC;Marko Grujic;25;18,13036;in;2021
Liverpool FC;Loris Karius;28;0,45463;in;2021
Liverpool FC;Harry Wilson;24;15,93643;out;2021
Liverpool FC;Taiwo Awoniyi;23;3,02666;out;2021
Liverpool FC;Xherdan Shaqiri;29;3,77465;out;2021
Liverpool FC;Marko Grujic;25;0,02451;out;2021
Liverpool FC;Georginio Wijnaldum;30;9,72305;out;2021
Liverpool FC;Rhys Williams;20;6,24829;out;2021
Liverpool FC;Ben Davies;26;6,90941;out;2021
Liverpool FC;Ben Woodburn;21;0,47913;out;2021
Liverpool FC;Sheyi Ojo;24;6,97948;out;2021
Liverpool FC;Ozan Kabak;21;0,29300;out;2021
Liverpool FC;Luis Díaz;25;15,36988;in;2021
Liverpool FC;Rhys Williams;20;0,98597;in;2021
Liverpool FC;Nathaniel Phillips;24;6,77449;out;2021
Liverpool FC;Neco Williams;20;0,70353;out;2021
Manchester City;Kevin De Bruyne;24;1,43387;in;2015
Manchester City;Raheem Sterling;20;1,71643;in;2015
Manchester City;Nicolás Otamendi;27;1,75148;in;2015
Manchester City;Fabian Delph;25;1,66463;in;2015
Manchester City;Patrick Roberts;18;0,27614;in;2015
Manchester City;Enes Ünal;18;0,50579;in;2015
Manchester City;Rubén Sobrino;23;1,91046;in;2015
Manchester City;Florian Lejeune;24;1,90052;in;2015
Manchester City;Luke Brattan;25;1,95413;in;2015
Manchester City;Kelechi Iheanacho;18;1,76251;in;2015
Manchester City;Bruno Zuculini;22;1,78060;in;2015
Manchester City;Scott Sinclair;26;0,58374;in;2015
Manchester City;Matija Nastasić;22;1,06842;in;2015
Manchester City;Álvaro Negredo;29;0,68205;in;2015
Manchester City;Micah Richards;27;0,39314;in;2015
Manchester City;Karim Rekik;20;0,10653;in;2015
Manchester City;Jason Denayer;20;1,05989;in;2015
Manchester City;Rony Lopes;19;1,41530;in;2015
Manchester City;Álvaro Negredo;29;0,69520;out;2015
Manchester City;Rony Lopes;19;0,66595;out;2015
Manchester City;Matija Nastasić;22;1,28835;out;2015
Manchester City;Karim Rekik;20;0,68417;out;2015
Manchester City;Edin Dzeko;29;0,38617;out;2015
Manchester City;Scott Sinclair;26;0,99045;out;2015
Manchester City;Stevan Jovetic;25;0,78717;out;2015
Manchester City;Dedryck Boyata;24;0,29841;out;2015
Manchester City;José Pozo;19;0,50649;out;2015
Manchester City;Jason Denayer;20;0,11865;out;2015
Manchester City;John Guidetti;23;1,39457;out;2015
Manchester City;Micah Richards;27;1,92990;out;2015
Manchester City;Adam Drury;21;0,16412;out;2015
Manchester City;James Milner;29;0,64647;out;2015
Manchester City;Luke Brattan;25;1,85292;out;2015
Manchester City;Enes Ünal;18;0,17363;out;2015
Manchester City;Florian Lejeune;24;0,48377;out;2015
Manchester City;Bruno Zuculini;22;1,56014;out;2015
Manchester City;Rubén Sobrino;23;0,75941;out;2015
Manchester City;Frank Lampard;37;0,99954;out;2015
Manchester City;Anthony Cáceres;23;4,82286;in;2015
Manchester City;Enes Ünal;18;1,69073;in;2015
Manchester City;Bruno Zuculini;22;0,18976;in;2015
Manchester City;Luke Brattan;25;1,23301;in;2015
Manchester City;Anthony Cáceres;23;0,91266;out;2015
Manchester City;Enes Ünal;18;1,10844;out;2015
Manchester City;Bruno Zuculini;22;10,21870;out;2015
Manchester City;Patrick Roberts;18;1,92395;out;2015
Manchester City;John Stones;22;1,49977;in;2016
Manchester City;Leroy Sané;20;1,27032;in;2016
Manchester City;Ilkay Gündogan;25;0,27505;in;2016
Manchester City;Claudio Bravo;33;0,36780;in;2016
Manchester City;Nolito;29;0,23066;in;2016
Manchester City;Marlos Moreno;19;1,09535;in;2016
Manchester City;Gerónimo Rulli;24;0,49002;in;2016
Manchester City;Oleksandr Zinchenko;19;1,33497;in;2016
Manchester City;Pablo Marí;22;0,75452;in;2016
Manchester City;Aaron Mooy;25;1,40528;in;2016
Manchester City;Angus Gunn;20;1,35821;in;2016
Manchester City;Aleix García;19;1,03219;in;2016
Manchester City;Bersant Celina;19;0,65536;in;2016
Manchester City;Pablo Maffeo;18;0,83097;in;2016
Manchester City;Aaron Mooy;26;0,63584;in;2016
Manchester City;Patrick Roberts;20;1,04500;in;2016
Manchester City;Wilfried Bony;28;0,89014;in;2016
Manchester City;Bruno Zuculini;23;1,20148;in;2016
Manchester City;Enes Ünal;19;1,02620;in;2016
Manchester City;Anthony Cáceres;24;0,27901;in;2016
Manchester City;Jason Denayer;21;0,83110;in;2016
Manchester City;Jason Denayer;21;0,97740;in;2016
Manchester City;Florian Lejeune;25;10,80108;in;2016
Manchester City;Rubén Sobrino;24;1,48982;in;2016
Manchester City;Edin Dzeko;30;1,03011;in;2016
Manchester City;Edin Dzeko;30;10,55489;out;2016
Manchester City;Wilfried Bony;27;1,12688;out;2016
Manchester City;Florian Lejeune;25;1,49282;out;2016
Manchester City;Martín Demichelis;35;5,70434;out;2016
Manchester City;Enes Ünal;19;5,87816;out;2016
Manchester City;Oleksandr Zinchenko;19;1,38009;out;2016
Manchester City;Marlos Moreno;19;0,59456;out;2016
Manchester City;Gerónimo Rulli;24;0,50933;out;2016
Manchester City;Pablo Marí;22;0,57261;out;2016
Manchester City;Bersant Celina;19;0,29464;out;2016
Manchester City;Rubén Sobrino;24;0,56660;out;2016
Manchester City;Bruno Zuculini;23;0,67768;out;2016
Manchester City;Aaron Mooy;25;1,04677;out;2016
Manchester City;Luke Brattan;26;0,36591;out;2016
Manchester City;Joe Hart;29;0,76751;out;2016
Manchester City;Samir Nasri;29;0,46980;out;2016
Manchester City;Eliaquim Mangala;25;0,25343;out;2016
Manchester City;Jason Denayer;21;0,74053;out;2016
Manchester City;Richard Wright;38;0,21945;out;2016
Manchester City;Gabriel Jesus;19;1,16163;in;2016
Manchester City;Yangel Herrera;19;1,14485;in;2016
Manchester City;Stevan Jovetic;27;1,35361;in;2016
Manchester City;Gerónimo Rulli;24;1,09732;in;2016
Manchester City;Bruno Zuculini;23;0,93897;in;2016
Manchester City;Stevan Jovetic;27;0,73257;out;2016
Manchester City;Gerónimo Rulli;24;1,47996;out;2016
Manchester City;Bruno Zuculini;23;1,10353;out;2016
Manchester City;Pablo Maffeo;19;0,34014;out;2016
Manchester City;Yangel Herrera;19;1,27481;out;2016
Manchester City;Benjamin Mendy;23;0,92997;in;2017
Manchester City;Kyle Walker;27;1,45155;in;2017
Manchester City;Bernardo Silva;22;0,74357;in;2017
Manchester City;Ederson;23;2,09311;in;2017
Manchester City;Danilo;26;2,04767;in;2017
Manchester City;Douglas Luiz;19;1,39295;in;2017
Manchester City;Olarenwaju Kayode;24;2,34721;in;2017
Manchester City;Luka Ilic;18;1,82987;in;2017
Manchester City;Phil Foden;17;2,30677;in;2017
Manchester City;Tosin Adarabioyo;19;2,46134;in;2017
Manchester City;Oleksandr Zinchenko;20;2,64954;in;2017
Manchester City;Rubén Sobrino;25;2,45257;in;2017
Manchester City;Eliaquim Mangala;27;0,50168;in;2017
Manchester City;Jack Harrison;21;1,67832;in;2017
Manchester City;Enes Ünal;20;1,10835;in;2017
Manchester City;Marlos Moreno;20;0,47739;in;2017
Manchester City;Pablo Marí;23;2,04124;in;2017
Manchester City;Bersant Celina;20;0,34578;in;2017
Manchester City;Patrick Roberts;21;1,72454;in;2017
Manchester City;Joe Hart;31;1,70357;in;2017
Manchester City;Joe Hart;30;2,01757;in;2017
Manchester City;Samir Nasri;30;1,32696;in;2017
Manchester City;Eliaquim Mangala;26;1,72593;in;2017
Manchester City;Pablo Maffeo;19;0,67174;in;2017
Manchester City;Bruno Zuculini;24;2,48275;in;2017
Manchester City;Angus Gunn;22;2,46892;in;2017
Manchester City;Bersant Celina;21;1,89085;in;2017
Manchester City;Kelechi Iheanacho;20;0,48367;out;2017
Manchester City;Enes Ünal;20;1,26832;out;2017
Manchester City;Wilfried Bony;28;1,43184;out;2017
Manchester City;Aaron Mooy;26;0,73407;out;2017
Manchester City;Nolito;30;1,51766;out;2017
Manchester City;Fernando;30;1,77351;out;2017
Manchester City;Aleksandar Kolarov;31;0,55669;out;2017
Manchester City;Samir Nasri;30;0,94963;out;2017
Manchester City;Joe Hart;30;0,36958;out;2017
Manchester City;Rubén Sobrino;25;1,15293;out;2017
Manchester City;Bruno Zuculini;24;0,53839;out;2017
Manchester City;Jason Denayer;22;0,33582;out;2017
Manchester City;Gaël Clichy;31;1,76764;out;2017
Manchester City;Pablo Zabaleta;32;0,80183;out;2017
Manchester City;Jesús Navas;31;2,91013;out;2017
Manchester City;Willy Caballero;35;2,68995;out;2017
Manchester City;Luka Ilic;18;2,42761;out;2017
Manchester City;Pablo Marí;23;2,55017;out;2017
Manchester City;Bersant Celina;20;0,34670;out;2017
Manchester City;Douglas Luiz;19;2,47815;out;2017
Manchester City;Angus Gunn;21;1,78145;out;2017
Manchester City;Olarenwaju Kayode;24;0,41439;out;2017
Manchester City;Patrick Roberts;20;1,77910;out;2017
Manchester City;Aleix García;20;1,44441;out;2017
Manchester City;Marlos Moreno;20;1,38514;out;2017
Manchester City;Anthony Cáceres;24;2,91922;out;2017
Manchester City;Pablo Maffeo;20;1,05967;out;2017
Manchester City;Bacary Sagna;34;1,43352;out;2017
Manchester City;Aymeric Laporte;23;0,84736;in;2017
Manchester City;Jack Harrison;21;0,47719;in;2017
Manchester City;Brahim Díaz;18;1,08172;in;2017
Manchester City;Olarenwaju Kayode;24;2,97799;in;2017
Manchester City;Marlos Moreno;21;0,91301;in;2017
Manchester City;Marlos Moreno;21;1,23187;out;2017
Manchester City;Jack Harrison;21;1,07064;out;2017
Manchester City;Eliaquim Mangala;26;1,46694;out;2017
Manchester City;Olarenwaju Kayode;24;2,65933;out;2017
Manchester City;Riyad Mahrez;27;1,42165;in;2018
Manchester City;Philippe Sandler;21;1,13170;in;2018
Manchester City;Daniel Arzani;19;4,64315;in;2018
Manchester City;Manu García;20;0,60233;in;2018
Manchester City;Arijanet Muric;19;3,54628;in;2018
Manchester City;Tosin Adarabioyo;21;0,64148;in;2018
Manchester City;Arijanet Muric;19;4,94931;in;2018
Manchester City;Olarenwaju Kayode;25;4,44909;in;2018
Manchester City;Jason Denayer;23;3,31433;in;2018
Manchester City;Luka Ilic;18;4,77077;in;2018
Manchester City;Pablo Maffeo;20;3,37141;in;2018
Manchester City;Anthony Cáceres;25;0,61180;in;2018
Manchester City;Pablo Marí;24;2,61196;in;2018
Manchester City;Angus Gunn;22;0,63213;out;2018
Manchester City;Jason Denayer;23;4,17461;out;2018
Manchester City;Pablo Maffeo;20;3,86756;out;2018
Manchester City;Joe Hart;31;4,90781;out;2018
Manchester City;Bersant Celina;21;2,45878;out;2018
Manchester City;Olarenwaju Kayode;25;2,84211;out;2018
Manchester City;Arijanet Muric;19;1,50371;out;2018
Manchester City;Pablo Marí;24;2,99106;out;2018
Manchester City;Luka Ilic;19;2,79721;out;2018
Manchester City;Tosin Adarabioyo;20;4,07502;out;2018
Manchester City;Jack Harrison;21;1,46778;out;2018
Manchester City;Manu García;20;1,08558;out;2018
Manchester City;Anthony Cáceres;25;3,44361;out;2018
Manchester City;Patrick Roberts;21;2,12896;out;2018
Manchester City;Daniel Arzani;19;4,42488;out;2018
Manchester City;Yaya Touré;35;1,30011;out;2018
Manchester City;Ante Palaversa;18;2,19188;in;2018
Manchester City;Ko Itakura;21;1,72546;in;2018
Manchester City;Anthony Cáceres;26;3,46144;in;2018
Manchester City;Marlos Moreno;22;0,54000;in;2018
Manchester City;Yangel Herrera;20;1,78019;in;2018
Manchester City;Brahim Díaz;19;4,23737;out;2018
Manchester City;Ko Itakura;21;3,81910;out;2018
Manchester City;Ante Palaversa;18;2,46368;out;2018
Manchester City;Anthony Cáceres;26;1,51504;out;2018
Manchester City;Yangel Herrera;21;4,45979;out;2018
Manchester City;Marlos Moreno;22;1,69649;out;2018
Manchester City;João Cancelo;25;2,60383;in;2019
Manchester City;Rodri;23;2,09364;in;2019
Manchester City;Pedro Porro;19;0,91613;in;2019
Manchester City;Angeliño;22;2,12875;in;2019
Manchester City;Zack Steffen;24;3,43658;in;2019
Manchester City;Ryotaro Meshino;21;4,37229;in;2019
Manchester City;Scott Carson;33;3,58476;in;2019
Manchester City;Eric García;18;0,71226;in;2019
Manchester City;Erik Palmer-Brown;22;3,88731;in;2019
Manchester City;Lukas Nmecha;20;0,72633;in;2019
Manchester City;Arijanet Muric;21;0,73687;in;2019
Manchester City;Ante Palaversa;19;10,66275;in;2019
Manchester City;Marlos Moreno;22;4,13713;in;2019
Manchester City;Yangel Herrera;21;4,01503;in;2019
Manchester City;Anthony Cáceres;26;1,75794;in;2019
Manchester City;Douglas Luiz;21;10,40115;in;2019
Manchester City;Patrick Roberts;22;3,17911;in;2019
Manchester City;Ryotaro Meshino;21;2,80363;in;2019
Manchester City;Manu García;21;4,74210;in;2019
Manchester City;Pablo Marí;25;3,50336;in;2019
Manchester City;Aleix García;22;0,93561;in;2019
Manchester City;Luke Brattan;29;1,70548;in;2019
Manchester City;Danilo;28;3,08975;out;2019
Manchester City;Douglas Luiz;21;1,63959;out;2019
Manchester City;Fabian Delph;29;2,51043;out;2019
Manchester City;Manu García;21;4,06113;out;2019
Manchester City;Pablo Marí;25;1,58732;out;2019
Manchester City;Anthony Cáceres;26;4,54261;out;2019
Manchester City;Luke Brattan;29;2,51286;out;2019
Manchester City;Vincent Kompany;33;2,33958;out;2019
Manchester City;Eliaquim Mangala;28;1,29780;out;2019
Manchester City;Arijanet Muric;20;4,60513;out;2019
Manchester City;Ryotaro Meshino;21;4,03649;out;2019
Manchester City;Erik Palmer-Brown;22;2,94112;out;2019
Manchester City;Lukas Nmecha;20;4,85961;out;2019
Manchester City;Marlos Moreno;22;2,91091;out;2019
Manchester City;Tosin Adarabioyo;21;1,10090;out;2019
Manchester City;Yangel Herrera;21;2,26332;out;2019
Manchester City;Aleix García;22;4,30303;out;2019
Manchester City;Philippe Sandler;22;3,48249;out;2019
Manchester City;Patrick Roberts;22;0,50196;out;2019
Manchester City;Zack Steffen;24;1,41332;out;2019
Manchester City;Pedro Porro;19;4,24301;out;2019
Manchester City;Ante Palaversa;19;0,93710;out;2019
Manchester City;Patrick Roberts;22;2,61810;in;2019
Manchester City;Lukas Nmecha;21;1,70828;in;2019
Manchester City;Angeliño;23;1,78024;out;2019
Manchester City;Patrick Roberts;22;2,03530;out;2019
Manchester City;Lukas Nmecha;21;0,50806;out;2019
Manchester City;Rúben Dias;23;3,15070;in;2020
Manchester City;Nathan Aké;25;4,68079;in;2020
Manchester City;Ferran Torres;20;0,90165;in;2020
Manchester City;Nahuel Bustos;22;2,02356;in;2020
Manchester City;Issa Kaboré;19;4,53583;in;2020
Manchester City;Patrick Roberts;24;4,09746;in;2020
Manchester City;Daniel Arzani;21;4,03917;in;2020
Manchester City;Jack Harrison;24;4,25033;in;2020
Manchester City;Lukas Nmecha;21;2,30985;in;2020
Manchester City;Patrick Roberts;23;4,91437;in;2020
Manchester City;Aleix García;23;3,46524;in;2020
Manchester City;Pedro Porro;20;3,48433;in;2020
Manchester City;Marlos Moreno;23;3,80661;in;2020
Manchester City;Tosin Adarabioyo;22;2,31200;in;2020
Manchester City;Luka Ilic;20;4,08345;in;2020
Manchester City;Philippe Sandler;23;2,15641;in;2020
Manchester City;Zack Steffen;25;2,74830;in;2020
Manchester City;Ante Palaversa;20;1,30019;in;2020
Manchester City;Ko Itakura;23;4,16342;in;2020
Manchester City;Leroy Sané;24;3,34804;out;2020
Manchester City;Nicolás Otamendi;32;2,61014;out;2020
Manchester City;Tosin Adarabioyo;23;4,70014;out;2020
Manchester City;David Silva;34;10,75749;out;2020
Manchester City;Claudio Bravo;37;4,51940;out;2020
Manchester City;Aleix García;23;10,33890;out;2020
Manchester City;Lukas Nmecha;21;4,51867;out;2020
Manchester City;Ante Palaversa;20;3,34252;out;2020
Manchester City;Pedro Porro;20;2,14721;out;2020
Manchester City;Daniel Arzani;21;10,37364;out;2020
Manchester City;Issa Kaboré;19;10,49744;out;2020
Manchester City;Ko Itakura;23;10,54772;out;2020
Manchester City;Ryotaro Meshino;22;1,81446;out;2020
Manchester City;Arijanet Muric;21;2,60875;out;2020
Manchester City;Marlos Moreno;24;0,61839;out;2020
Manchester City;Luka Ilic;21;3,36010;out;2020
Manchester City;Nahuel Bustos;22;1,88851;out;2020
Manchester City;Patrick Roberts;23;4,79933;out;2020
Manchester City;Scott Carson;35;2,57700;out;2020
Manchester City;Filip Stevanovic;18;3,57724;in;2020
Manchester City;Diego Rosa;18;0,63888;in;2020
Manchester City;Ante Palaversa;20;1,43526;in;2020
Manchester City;Arijanet Muric;22;0,86064;in;2020
Manchester City;Patrick Roberts;23;4,84796;in;2020
Manchester City;Daniel Arzani;22;3,99344;in;2020
Manchester City;Filip Stevanovic;18;3,60160;out;2020
Manchester City;Diego Rosa;18;1,60493;out;2020
Manchester City;Daniel Arzani;22;0,78841;out;2020
Manchester City;Ante Palaversa;20;3,52941;out;2020
Manchester City;Arijanet Muric;22;1,09651;out;2020
Manchester City;Patrick Roberts;23;2,87016;out;2020
Manchester City;Jack Grealish;25;2,21764;in;2021
Manchester City;Scott Carson;35;2,90899;in;2021
Manchester City;Cole Palmer;19;5,04723;in;2021
Manchester City;Arijanet Muric;22;7,91963;in;2021
Manchester City;Daniel Arzani;22;0,55389;in;2021
Manchester City;Filip Stevanovic;18;1,99037;in;2021
Manchester City;Marlos Moreno;24;0,22080;in;2021
Manchester City;Angeliño;24;1,49244;in;2021
Manchester City;Ryotaro Meshino;23;13,19133;in;2021
Manchester City;Yangel Herrera;23;9,71807;in;2021
Manchester City;Lukas Nmecha;22;3,27694;in;2021
Manchester City;Issa Kaboré;20;15,60347;in;2021
Manchester City;Ko Itakura;24;5,57295;in;2021
Manchester City;Erik Palmer-Brown;24;0,77578;in;2021
Manchester City;Angeliño;24;0,11260;out;2021
Manchester City;Jack Harrison;24;3,94342;out;2021
Manchester City;Lukas Nmecha;22;6,58187;out;2021
Manchester City;Eric García;20;11,46694;out;2021
Manchester City;Sergio Agüero;33;3,37735;out;2021
Manchester City;Philippe Sandler;24;9,61877;out;2021
Manchester City;Patrick Roberts;24;0,62018;out;2021
Manchester City;Arijanet Muric;22;18,32630;out;2021
Manchester City;Filip Stevanovic;18;0,70604;out;2021
Manchester City;Marlos Moreno;24;19,61872;out;2021
Manchester City;Issa Kaboré;20;10,67519;out;2021
Manchester City;Ryotaro Meshino;23;0,27832;out;2021
Manchester City;Daniel Arzani;22;0,19922;out;2021
Manchester City;Ko Itakura;24;4,25978;out;2021
Manchester City;Erik Palmer-Brown;24;7,37645;out;2021
Manchester City;Yangel Herrera;23;14,76005;out;2021
Manchester City;Julián Álvarez;22;15,24212;in;2021
Manchester City;Philippe Sandler;24;11,74211;in;2021
Manchester City;Patrick Roberts;24;8,33390;in;2021
Manchester City;Erik Palmer-Brown;24;0,72111;in;2021
Manchester City;Luka Ilic;22;6,85631;in;2021
Manchester City;Ferran Torres;21;12,72693;out;2021
Manchester City;Erik Palmer-Brown;24;11,90665;out;2021
Manchester City;Philippe Sandler;24;12,34827;out;2021
Manchester City;Patrick Roberts;24;0,30595;out;2021
Manchester City;Julián Álvarez;22;0,88911;out;2021
Manchester City;Luka Ilic;22;5,82833;out;2021
Manchester United;Anthony Martial;19;1,59059;in;2015
Manchester United;Morgan Schneiderlin;25;2,59236;in;2015
Manchester United;Memphis Depay;21;0,84465;in;2015
Manchester United;Matteo Darmian;25;2,43953;in;2015
Manchester United;Bastian Schweinsteiger;30;1,41448;in;2015
Manchester United;Sergio Romero;28;2,74548;in;2015
Manchester United;Guillermo Varela;22;0,67229;in;2015
Manchester United;Andreas Pereira;19;0,89834;in;2015
Manchester United;Cameron Borthwick-Jackson;18;1,14973;in;2015
Manchester United;Tyler Blackett;22;0,85508;in;2015
Manchester United;Chicharito;27;0,59884;in;2015
Manchester United;Nani;28;1,91508;in;2015
Manchester United;Ángelo Henríquez;21;1,62527;in;2015
Manchester United;James Wilson;20;2,91515;in;2015
Manchester United;Nick Powell;22;0,93859;in;2015
Manchester United;Vanja Milinković-Savić;18;0,46379;in;2015
Manchester United;Ángel Di María;27;1,88304;out;2015
Manchester United;Chicharito;27;0,16272;out;2015
Manchester United;Jonny Evans;27;2,52807;out;2015
Manchester United;Robin van Persie;31;0,43000;out;2015
Manchester United;Nani;28;0,33065;out;2015
Manchester United;Rafael;25;2,99999;out;2015
Manchester United;Ángelo Henríquez;21;1,03658;out;2015
Manchester United;Tom Cleverley;25;1,59928;out;2015
Manchester United;Ben Amos;25;0,32413;out;2015
Manchester United;Tom Thorpe;22;1,98815;out;2015
Manchester United;Anders Lindegaard;31;0,21206;out;2015
Manchester United;Adnan Januzaj;20;0,13091;out;2015
Manchester United;Will Keane;22;0,86197;out;2015
Manchester United;Tyler Blackett;21;0,15807;out;2015
Manchester United;Radamel Falcao;29;1,65049;out;2015
Manchester United;Timothy Fosu-Mensah;17;0,36424;in;2015
Manchester United;Marcus Rashford;18;2,34069;in;2015
Manchester United;Will Keane;22;0,34131;in;2015
Manchester United;Adnan Januzaj;20;1,83712;in;2015
Manchester United;Sam Johnstone;22;1,07507;in;2015
Manchester United;Víctor Valdés;34;1,60402;in;2015
Manchester United;Vanja Milinković-Savić;18;2,07880;out;2015
Manchester United;Sam Johnstone;22;1,71914;out;2015
Manchester United;James Wilson;19;1,49867;out;2015
Manchester United;Víctor Valdés;34;1,28704;out;2015
Manchester United;Nick Powell;21;1,47975;out;2015
Manchester United;Paul Pogba;23;2,62459;in;2016
Manchester United;Henrikh Mkhitaryan;27;3,96805;in;2016
Manchester United;Eric Bailly;22;0,95450;in;2016
Manchester United;Zlatan Ibrahimovic;34;2,33604;in;2016
Manchester United;Adnan Januzaj;22;10,96228;in;2016
Manchester United;Sam Johnstone;24;1,18168;in;2016
Manchester United;Paddy McNair;21;1,23418;out;2016
Manchester United;Tyler Blackett;22;1,62160;out;2016
Manchester United;Will Keane;23;2,20752;out;2016
Manchester United;Víctor Valdés;34;3,40045;out;2016
Manchester United;Nick Powell;22;4,85754;out;2016
Manchester United;Guillermo Varela;23;1,73691;out;2016
Manchester United;Cameron Borthwick-Jackson;19;5,92864;out;2016
Manchester United;Andreas Pereira;20;2,88024;out;2016
Manchester United;James Wilson;20;2,36721;out;2016
Manchester United;Adnan Januzaj;21;3,71375;out;2016
Manchester United;Axel Tuanzebe;19;2,58263;in;2016
Manchester United;James Wilson;21;1,31102;in;2016
Manchester United;Cameron Borthwick-Jackson;19;1,71979;in;2016
Manchester United;Morgan Schneiderlin;27;6,36135;out;2016
Manchester United;Memphis Depay;22;6,47290;out;2016
Manchester United;Bastian Schweinsteiger;32;1,84152;out;2016
Manchester United;Sam Johnstone;23;1,98940;out;2016
Manchester United;Romelu Lukaku;24;6,57554;in;2017
